BATHRM,HF_BATHRM,HEAT,AC,BEDRM,AYB,EYB,PRICE,GBA,STYLE,STRUCT,GRADE,CNDTN,EXTWALL,ROOF,INTWALL,KITCHENS,FIREPLACES,USECODE,LANDAREA,WARD,SALEYEAR,RMDL
2,1,Hot Water Rad,1,3,1930.0,1967,480500.0,1152.0,2 Story,Row Inside,Above Average,5,Brick/Stone,Built Up,Hardwood,1,0,11,1530,Ward 5,2014.0,1
2,1,Hot Water Rad,0,3,1938.0,1967,485000.0,1152.0,2 Story,Row Inside,Above Average,4,Brick/Stone,Built Up,Hardwood,1,0,11,1530,Ward 5,2015.0,0
1,1,Warm Cool,0,3,1938.0,1967,330000.0,1152.0,2 Story,Row Inside,Above Average,4,Brick/Stone,Built Up,Hardwood,1,0,11,1531,Ward 5,2011.0,0
1,0,Hot Water Rad,0,3,1939.0,1947,290000.0,1170.0,1.5 Story Fin,Single,Above Average,3,Common Brick,Comp Shingle,Hardwood,1,1,12,2300,Ward 5,2011.0,0
2,0,Forced Air,1,3,1942.0,1967,614000.0,1276.0,2 Story,Single,Above Average,5,Common Brick,Comp Shingle,Hardwood,1,1,12,2300,Ward 5,2016.0,1
3,0,Forced Air,1,4,1920.0,1967,640000.0,1456.0,2 Story,Single,Above Average,4,Vinyl Siding,Comp Shingle,Hardwood,1,1,12,4064,Ward 5,2016.0,1
2,0,Hot Water Rad,0,5,1921.0,1967,654000.0,1504.0,2 Story,Single,Above Average,4,Vinyl Siding,Comp Shingle,Hardwood,2,1,12,4876,Ward 5,2015.0,0
1,1,Forced Air,1,3,1961.0,1977,300000.0,1120.0,2 Story,Row Inside,Average,4,Common Brick,Built Up,Hardwood/Carp,1,0,11,2380,Ward 5,2013.0,1
2,1,Forced Air,1,3,1961.0,1977,387500.0,1120.0,2 Story,Row Inside,Average,4,Common Brick,Built Up,Hardwood,1,0,11,2380,Ward 5,2014.0,1
2,0,Warm Cool,1,3,1961.0,1977,390000.0,1120.0,2 Story,Row Inside,Average,4,Common Brick,Built Up,Hardwood/Carp,1,0,11,2380,Ward 5,2017.0,1
1,1,Forced Air,1,3,1961.0,1969,395000.0,1120.0,2 Story,Row Inside,Average,3,Common Brick,Built Up,Hardwood/Carp,1,0,11,2380,Ward 5,2017.0,0
1,1,Warm Cool,1,3,1953.0,1962,225000.0,1080.0,2 Story,Semi-Detached,Average,3,Common Brick,Comp Shingle,Hardwood,1,0,13,2739,Ward 5,2012.0,0
2,0,Warm Cool,1,3,1942.0,1943,459900.0,1372.0,2 Story,Row End,Average,3,Common Brick,Metal- Sms,Hardwood,1,0,11,3180,Ward 5,2015.0,0
1,0,Forced Air,1,3,1900.0,1954,525500.0,1216.0,2 Story,Single,Average,3,Stucco,Built Up,Hardwood/Carp,1,0,12,8460,Ward 5,2018.0,1
2,1,Hot Water Rad,0,3,1905.0,1967,525000.0,1938.0,2 Story,Single,Above Average,4,Common Brick,Comp Shingle,Hardwood,1,1,12,7905,Ward 5,2012.0,1
3,1,Forced Air,1,4,1905.0,1967,655000.0,1748.0,2 Story,Single,Above Average,4,Vinyl Siding,Comp Shingle,Hardwood,1,0,12,7500,Ward 5,2013.0,1
3,1,Forced Air,1,4,1900.0,1967,875000.0,2025.0,Default,Single,Above Average,4,Vinyl Siding,Shingle,Hardwood,1,0,12,7500,Ward 5,2015.0,1
5,1,Forced Air,1,5,1907.0,1969,970000.0,2052.0,2 Story,Single,Good Quality,4,Aluminum,Comp Shingle,Hardwood,1,1,12,4500,Ward 5,2018.0,1
1,1,Warm Cool,1,3,1951.0,1961,253000.0,1120.0,2 Story,Semi-Detached,Average,3,Common Brick,Built Up,Hardwood,1,0,13,1818,Ward 5,2014.0,0
2,1,Forced Air,1,3,1951.0,1970,524000.0,1120.0,2 Story,Semi-Detached,Average,5,Common Brick,Built Up,Carpet,1,0,13,2172,Ward 5,2018.0,1
1,1,Forced Air,1,3,1940.0,1964,329500.0,1120.0,2 Story,Semi-Detached,Average,4,Common Brick,Built Up,Hardwood/Carp,1,0,13,2175,Ward 5,2013.0,1
1,1,Warm Cool,1,3,1951.0,1958,420000.0,1120.0,2 Story,Semi-Detached,Average,3,Common Brick,Built Up,Hardwood,1,0,13,2075,Ward 5,2016.0,0
2,0,Warm Cool,1,3,1978.0,1980,419900.0,1188.0,2 Story,Semi-Detached,Above Average,3,Vinyl Siding,Comp Shingle,Carpet,1,0,13,3300,Ward 5,2017.0,0
4,0,Warm Cool,1,4,1937.0,1957,560000.0,3200.0,2 Story,Multi,Above Average,4,Common Brick,Built Up,Hardwood,4,0,23,5785,Ward 5,2014.0,1
3,1,Forced Air,1,4,1901.0,1982,760000.0,1960.0,1.5 Story Unfin,Single,Good Quality,5,Wood Siding,Comp Shingle,Hardwood/Carp,1,0,12,6896,Ward 5,2013.0,1
3,1,Forced Air,1,4,1925.0,1967,573000.0,1640.0,2 Story,Row Inside,Above Average,4,Common Brick,Built Up,Hardwood,1,0,11,2700,Ward 5,2014.0,1
3,1,Forced Air,1,4,1925.0,1967,795000.0,1640.0,2 Story,Row Inside,Above Average,4,Common Brick,Metal- Sms,Hardwood,1,0,11,2700,Ward 5,2017.0,1
2,1,Warm Cool,1,2,1921.0,1964,344000.0,1489.0,1 Story,Single,Average,4,Shingle,Comp Shingle,Hardwood,1,0,12,5265,Ward 5,2012.0,1
1,0,Warm Cool,1,3,1922.0,1954,746500.0,971.0,1 Story,Single,Average,4,Wood Siding,Comp Shingle,Hardwood,1,0,12,4600,Ward 5,2017.0,0
1,1,Forced Air,1,4,1922.0,1961,617000.0,1180.0,1 Story,Single,Average,4,Wood Siding,Comp Shingle,Hardwood,1,0,12,4600,Ward 5,2016.0,0
3,0,Forced Air,1,4,1922.0,1964,620000.0,971.0,1 Story,Single,Average,5,Metal Siding,Comp Shingle,Hardwood,1,0,12,4470,Ward 5,2014.0,1
1,0,Warm Cool,1,3,1922.0,1964,644700.0,1180.0,1 Story,Single,Average,4,Shingle,Comp Shingle,Wood Floor,1,0,12,5265,Ward 5,2016.0,1
4,2,Forced Air,1,4,1922.0,1967,725000.0,1312.0,2 Story,Single,Above Average,4,Wood Siding,Comp Shingle,Hardwood,1,0,12,5265,Ward 5,2017.0,1
2,1,Forced Air,1,3,1922.0,1964,689000.0,1204.0,1 Story,Single,Average,4,Metal Siding,Comp Shingle,Wood Floor,1,0,12,5265,Ward 5,2018.0,1
2,1,Hot Water Rad,1,4,1930.0,1967,697000.0,1350.0,2 Story,Single,Above Average,4,Wood Siding,Comp Shingle,Hardwood,1,0,12,4313,Ward 5,2016.0,0
3,1,Forced Air,1,4,2015.0,2016,779000.0,2464.0,2 Story,Single,Above Average,5,Brick/Siding,Comp Shingle,Hardwood,1,0,12,2300,Ward 5,2016.0,0
1,1,Warm Cool,1,2,1948.0,1958,400000.0,816.0,2 Story,Semi-Detached,Average,4,Common Brick,Comp Shingle,Hardwood,1,0,13,1655,Ward 5,2018.0,0
3,1,Warm Cool,1,3,1942.0,1943,300000.0,1236.0,2 Story,Row Inside,Average,3,Common Brick,Metal- Sms,Wood Floor,1,0,11,1800,Ward 5,2014.0,0
2,1,Forced Air,1,3,1942.0,1964,510000.0,1430.0,2 Story,Row End,Average,4,Common Brick,Metal- Sms,Hardwood,1,0,11,2833,Ward 5,2017.0,1
1,1,Forced Air,1,3,1942.0,1964,539000.0,1236.0,2 Story,Row Inside,Average,5,Common Brick,Metal- Sms,Hardwood,1,0,11,1800,Ward 5,2017.0,1
2,0,Warm Cool,1,3,1942.0,1964,405000.0,1236.0,2 Story,Row Inside,Average,3,Common Brick,Metal- Sms,Hardwood,1,0,11,1800,Ward 5,2014.0,0
2,1,Forced Air,1,3,1954.0,1972,608000.0,1088.0,2 Story,Semi-Detached,Average,5,Common Brick,Comp Shingle,Hardwood,1,0,13,3180,Ward 5,2018.0,1
2,1,Hot Water Rad,1,3,1925.0,1969,930000.0,2323.0,Bi-Level,Single,Good Quality,5,Stucco,Comp Shingle,Hardwood,1,0,12,7000,Ward 5,2016.0,1
2,0,Hot Water Rad,0,3,1927.0,1957,515000.0,1788.0,2 Story,Row End,Above Average,3,Common Brick,Built Up,Hardwood,1,1,11,3250,Ward 5,2015.0,0
2,0,Warm Cool,1,3,1926.0,1957,370000.0,1242.0,2 Story,Row End,Above Average,3,Common Brick,Built Up,Hardwood,1,1,11,3300,Ward 5,2012.0,1
2,1,Forced Air,1,3,1951.0,1970,485000.0,1120.0,2 Story,Semi-Detached,Average,4,Common Brick,Built Up,Hardwood/Carp,1,0,13,2049,Ward 5,2016.0,1
3,1,Forced Air,1,3,1951.0,1951,495000.0,1120.0,2 Story,Semi-Detached,Average,4,Common Brick,Built Up,Hardwood,1,0,13,2156,Ward 5,2017.0,1
1,1,Forced Air,0,3,1951.0,1951,385000.0,1120.0,2 Story,Semi-Detached,Average,3,Common Brick,Built Up,Hardwood,1,0,13,2370,Ward 5,2015.0,0
1,1,Warm Cool,1,3,1951.0,1961,399650.0,1120.0,2 Story,Row Inside,Average,3,Common Brick,Built Up,Hardwood,1,0,11,1657,Ward 5,2015.0,0
1,1,Forced Air,0,3,1951.0,1951,380000.0,1120.0,2 Story,Semi-Detached,Average,3,Common Brick,Built Up,Hardwood,1,0,13,1818,Ward 5,2018.0,0
1,1,Warm Cool,1,3,1951.0,1970,274900.0,1120.0,2 Story,Semi-Detached,Average,4,Common Brick,Built Up,Hardwood/Carp,1,0,13,1818,Ward 5,2012.0,1
2,0,Forced Air,1,5,1925.0,1967,575000.0,2442.0,2.5 Story Fin,Single,Above Average,4,Vinyl Siding,Comp Shingle,Hardwood,1,1,12,7100,Ward 5,2010.0,1
1,1,Forced Air,1,3,1940.0,1958,325000.0,1100.0,2 Story,Single,Average,4,Wood Siding,Comp Shingle,Hardwood,1,0,12,3500,Ward 5,2010.0,1
3,0,Forced Air,1,3,1925.0,1967,710000.0,1040.0,1.5 Story Fin,Single,Above Average,5,Shingle,Comp Shingle,Carpet,1,1,12,3876,Ward 5,2014.0,1
2,0,Hot Water Rad,0,4,1925.0,1964,355000.0,1640.0,2 Story,Row Inside,Above Average,3,Common Brick,Metal- Sms,Hardwood,1,0,11,2700,Ward 5,2010.0,0
2,0,Forced Air,1,4,1925.0,1967,535999.0,1156.0,2 Story,Row End,Above Average,4,Common Brick,Metal- Sms,Hardwood,1,0,11,2388,Ward 5,2014.0,1
5,0,Forced Air,1,5,1934.0,1967,873000.0,3016.0,2 Story,Single,Above Average,4,Common Brick,Comp Shingle,Hardwood/Carp,1,1,12,5646,Ward 5,2015.0,1
2,0,Hot Water Rad,0,2,1900.0,1964,378000.0,1112.0,2 Story,Single,Average,4,Vinyl Siding,Metal- Sms,Hardwood,1,1,12,3000,Ward 5,2012.0,1
1,0,Forced Air,1,2,1949.0,1949,249000.0,986.0,2 Story,Semi-Detached,Average,3,Common Brick,Metal- Sms,Hardwood,1,0,13,2032,Ward 5,2014.0,0
1,1,Forced Air,1,3,1949.0,1968,406300.0,986.0,2 Story,Semi-Detached,Average,3,Common Brick,Metal- Sms,Hardwood/Carp,1,0,13,2091,Ward 5,2017.0,1
2,0,Forced Air,0,3,1947.0,1957,357000.0,986.0,2 Story,Semi-Detached,Average,3,Common Brick,Comp Shingle,Hardwood,1,0,13,2556,Ward 5,2015.0,0
1,0,Forced Air,0,2,1947.0,1947,300000.0,986.0,2 Story,Semi-Detached,Average,3,Common Brick,Comp Shingle,Hardwood,1,0,13,1880,Ward 5,2015.0,0
1,0,Forced Air,1,3,1947.0,1967,425000.0,986.0,2 Story,Semi-Detached,Average,4,Common Brick,Comp Shingle,Hardwood/Carp,1,0,13,1880,Ward 5,2015.0,1
1,1,Forced Air,1,3,1927.0,1967,395000.0,1788.0,2 Story,Row End,Above Average,4,Common Brick,Built Up,Hardwood,1,1,11,3250,Ward 5,2013.0,1
3,0,Hot Water Rad,0,3,1927.0,1967,692000.0,1656.0,2 Story,Row End,Above Average,4,Common Brick,Built Up,Hardwood,1,1,11,3035,Ward 5,2015.0,1
1,1,Hot Water Rad,0,2,1927.0,1967,605000.0,1448.0,2 Story,Row Inside,Above Average,4,Common Brick,Built Up,Hardwood,1,0,11,1926,Ward 5,2018.0,1
2,1,Hot Water Rad,1,3,1927.0,1967,711250.0,1640.0,2 Story,Row End,Above Average,4,Common Brick,Built Up,Hardwood/Carp,1,1,11,2695,Ward 5,2016.0,1
1,1,Forced Air,1,3,1950.0,1966,475000.0,1088.0,2 Story,Semi-Detached,Average,4,Common Brick,Built Up,Hardwood/Carp,1,0,13,3014,Ward 5,2016.0,1
2,1,Forced Air,1,3,1950.0,1969,570000.0,1208.0,2 Story,Semi-Detached,Average,5,Common Brick,Built Up,Hardwood,1,0,13,2125,Ward 5,2018.0,1
1,1,Forced Air,1,3,1950.0,1960,500000.0,1096.0,2 Story,Semi-Detached,Average,3,Common Brick,Built Up,Hardwood,1,0,13,2125,Ward 5,2017.0,0
2,0,Hot Water Rad,0,3,1931.0,1964,285000.0,954.0,1 Story,Single,Average,3,Stone Veneer,Comp Shingle,Wood Floor,1,0,12,3700,Ward 5,2010.0,0
2,0,Forced Air,0,4,1910.0,1967,840000.0,1728.0,2.5 Story Fin,Single,Above Average,4,Vinyl Siding,Comp Shingle,Hardwood,1,0,12,7500,Ward 5,2014.0,1
2,2,Hot Water Rad,1,4,1928.0,1969,790000.0,2300.0,2 Story,Single,Good Quality,5,Wood Siding,Comp Shingle,Hardwood,1,1,12,7500,Ward 5,2013.0,1
2,0,Forced Air,1,3,1907.0,1964,538500.0,1344.0,2 Story,Semi-Detached,Average,5,Stucco,Metal- Sms,Wood Floor,1,1,13,3563,Ward 5,2014.0,1
1,0,Hot Water Rad,0,2,1916.0,1964,429000.0,1105.0,1 Story,Single,Average,4,Shingle,Comp Shingle,Hardwood,1,1,12,5120,Ward 5,2012.0,1
3,1,Forced Air,1,5,1923.0,1967,550000.0,1854.0,1 Story,Single,Above Average,4,Hardboard,Comp Shingle,Hardwood,2,0,12,6400,Ward 5,2015.0,1
1,1,Forced Air,1,5,1923.0,1967,412268.0,1598.0,1.5 Story Fin,Semi-Detached,Above Average,4,Aluminum,Comp Shingle,Hardwood,1,0,13,4352,Ward 5,2011.0,1
1,1,Hot Water Rad,1,3,1923.0,1964,685000.0,1152.0,2 Story,Single,Above Average,4,Aluminum,Comp Shingle,Hardwood,1,0,12,6210,Ward 5,2017.0,0
2,0,Forced Air,1,3,1949.0,1968,537500.0,1044.0,2 Story,Semi-Detached,Average,5,Common Brick,Slate,Wood Floor,1,0,13,2925,Ward 5,2018.0,1
1,0,Hot Water Rad,0,3,1949.0,1949,350000.0,1044.0,2 Story,Semi-Detached,Average,3,Common Brick,Comp Shingle,Hardwood,1,0,13,2925,Ward 5,2015.0,0
1,1,Forced Air,1,3,1949.0,1968,422000.0,1044.0,2 Story,Semi-Detached,Average,5,Common Brick,Comp Shingle,Hardwood/Carp,1,0,13,2925,Ward 5,2015.0,1
3,0,Forced Air,1,4,1953.0,1971,585000.0,1080.0,1.5 Story Fin,Semi-Detached,Average,5,Common Brick,Comp Shingle,Hardwood,1,0,13,3041,Ward 5,2017.0,1
1,1,Warm Cool,1,2,1953.0,1953,404500.0,1080.0,1.5 Story Fin,Semi-Detached,Average,3,Common Brick,Comp Shingle,Hardwood,1,0,13,3041,Ward 5,2018.0,0
1,1,Warm Cool,1,3,1952.0,1964,399900.0,1188.0,2 Story,Semi-Detached,Above Average,3,Common Brick,Comp Shingle,Carpet,1,0,13,1898,Ward 5,2018.0,0
2,0,Forced Air,1,3,1948.0,1970,447000.0,1122.0,2 Story,Row End,Above Average,4,Common Brick,Built Up,Hardwood/Carp,1,0,11,4018,Ward 5,2017.0,1
3,1,Forced Air,1,3,1941.0,1967,622000.0,1122.0,2 Story,Row End,Above Average,5,Common Brick,Built Up,Hardwood,1,0,11,4018,Ward 5,2017.0,1
1,1,Forced Air,1,3,1941.0,1967,443370.0,1088.0,2 Story,Row Inside,Above Average,4,Common Brick,Built Up,Carpet,1,0,11,1984,Ward 5,2015.0,0
1,1,Hot Water Rad,0,3,1942.0,1957,405000.0,1152.0,2 Story,Row End,Above Average,3,Common Brick,Built Up,Hardwood,1,1,11,3122,Ward 5,2016.0,0
3,1,Forced Air,1,3,1942.0,1967,560000.0,1152.0,2 Story,Row Inside,Above Average,4,Common Brick,Built Up,Hardwood,1,0,11,1984,Ward 5,2018.0,1
3,1,Warm Cool,1,4,1941.0,1967,599000.0,1152.0,2 Story,Row End,Above Average,5,Common Brick,Built Up,Hardwood,1,0,11,3123,Ward 5,2016.0,1
3,0,Warm Cool,1,3,1941.0,1967,525000.0,1152.0,2 Story,Row End,Above Average,4,Common Brick,Built Up,Hardwood,1,0,11,3122,Ward 5,2015.0,1
4,1,Hot Water Rad,1,6,1900.0,1969,984500.0,3156.0,2.5 Story Fin,Single,Good Quality,4,Stucco,Comp Shingle,Hardwood,1,1,12,6000,Ward 5,2017.0,1
4,0,Hot Water Rad,1,6,1936.0,1964,550000.0,2856.0,2 Story,Multi,Average,3,Common Brick,Metal- Sms,Hardwood,4,0,23,2691,Ward 5,2015.0,1
4,0,Forced Air,0,4,1936.0,1954,289000.0,3064.0,2 Story,Multi,Average,3,Common Brick,Built Up,Hardwood,4,0,23,2703,Ward 5,2012.0,0
4,0,Forced Air,0,4,1936.0,1964,581000.0,3096.0,2 Story,Multi,Average,3,Common Brick,Built Up,Hardwood,4,0,23,2703,Ward 5,2018.0,1
4,0,Forced Air,0,4,1936.0,1954,409000.0,2584.0,2 Story,Multi,Average,3,Common Brick,Built Up,Hardwood,4,0,23,2703,Ward 5,2014.0,0
4,0,Hot Water Rad,0,4,1936.0,1954,585000.0,2856.0,2 Story,Multi,Average,3,Common Brick,Built Up,Hardwood,4,0,23,2896,Ward 5,2016.0,0
4,0,Ht Pump,1,8,1937.0,1964,380000.0,3164.0,2 Story,Multi,Average,4,Common Brick,Built Up,Hardwood,4,0,23,2703,Ward 5,2011.0,1
4,0,Hot Water Rad,0,8,1939.0,1964,336600.0,4558.0,2 Story,Multi,Average,3,Common Brick,Typical,Default,4,0,23,4128,Ward 5,2012.0,0
4,0,Forced Air,0,4,1939.0,1964,311000.0,3100.0,2 Story,Multi,Average,3,Common Brick,Built Up,Hardwood,4,0,23,2703,Ward 5,2013.0,1
4,0,Forced Air,1,4,1939.0,1954,425000.0,3164.0,2 Story,Multi,Average,3,Common Brick,Built Up,Hardwood,4,0,23,2703,Ward 5,2015.0,1
3,2,Forced Air,1,4,1939.0,1978,674900.0,1140.0,2 Story,Row End,Average,5,Common Brick,Metal- Sms,Hardwood,2,0,24,1484,Ward 5,2015.0,1
2,1,Forced Air,1,3,1939.0,1964,530000.0,1080.0,2 Story,Row Inside,Average,4,Common Brick,Built Up,Hardwood,1,0,11,1444,Ward 5,2018.0,1
3,1,Forced Air,1,4,1939.0,1978,515000.0,1140.0,2 Story,Row End,Average,5,Common Brick,Built Up,Hardwood,1,0,11,1484,Ward 5,2014.0,1
4,0,Forced Air,1,8,1937.0,1964,395240.0,3156.0,2 Story,Multi,Average,4,Common Brick,Built Up,Hardwood,4,0,23,2704,Ward 5,2011.0,1
2,0,Forced Air,1,3,1926.0,1982,390000.0,1381.0,2 Story,Row Inside,Average,5,Common Brick,Metal- Sms,Hardwood,1,0,11,1595,Ward 5,2011.0,1
3,1,Forced Air,1,4,1926.0,1982,782000.0,1520.0,2 Story,Row Inside,Average,5,Common Brick,Metal- Sms,Hardwood,2,0,11,1596,Ward 5,2015.0,1
1,0,Forced Air,0,0,1926.0,1954,455000.0,1352.0,2 Story,Row Inside,Average,3,Common Brick,Metal- Sms,Hardwood,1,0,11,1818,Ward 5,2017.0,0
2,0,Hot Water Rad,0,3,1926.0,1954,435000.0,1372.0,2 Story,Row Inside,Average,3,Common Brick,Built Up,Hardwood,1,0,11,1620,Ward 5,2017.0,0
3,1,Forced Air,1,4,1926.0,1978,499900.0,1372.0,2 Story,Row Inside,Average,5,Common Brick,Built Up,Carpet,1,0,11,1620,Ward 5,2013.0,1
3,1,Forced Air,1,4,1926.0,1964,694000.0,1372.0,2 Story,Row Inside,Average,4,Common Brick,Built Up,Hardwood,2,0,11,1620,Ward 5,2017.0,1
2,1,Hot Water Rad,0,3,1926.0,1954,349900.0,1372.0,2 Story,Row Inside,Average,3,Common Brick,Built Up,Hardwood,1,0,11,1620,Ward 5,2014.0,0
1,1,Hot Water Rad,0,3,1927.0,1964,315000.0,1403.0,2 Story,Row Inside,Average,3,Common Brick,Built Up,Hardwood,1,0,11,1925,Ward 5,2012.0,0
2,0,Forced Air,1,3,1925.0,1964,311000.0,1460.0,2 Story,Row End,Average,4,Common Brick,Metal- Sms,Hardwood,1,0,11,2417,Ward 5,2010.0,1
3,1,Forced Air,1,4,1925.0,1964,535000.0,1404.0,2 Story,Row Inside,Average,5,Common Brick,Metal- Sms,Hardwood,1,0,11,1296,Ward 5,2013.0,1
2,1,Forced Air,1,4,1925.0,1954,385000.0,1404.0,2 Story,Row Inside,Average,3,Common Brick,Metal- Sms,Hardwood,1,0,11,1296,Ward 5,2013.0,1
2,0,Hot Water Rad,0,3,1925.0,1954,258000.0,1404.0,2 Story,Row Inside,Average,3,Common Brick,Metal- Sms,Hardwood,1,0,11,1296,Ward 5,2014.0,0
3,2,Forced Air,1,3,1925.0,1978,572500.0,1440.0,2 Story,Row Inside,Average,5,Common Brick,Metal- Sms,Hardwood,1,0,11,1296,Ward 5,2015.0,1
1,1,Hot Water Rad,1,3,1925.0,1964,422000.0,1388.0,2 Story,Row Inside,Average,4,Vinyl Siding,Metal- Sms,Hardwood,1,0,11,1590,Ward 5,2013.0,0
1,0,Forced Air,1,3,1925.0,1954,530000.0,1372.0,2 Story,Row Inside,Average,3,Common Brick,Metal- Sms,Hardwood,1,0,11,1589,Ward 5,2017.0,0
3,1,Forced Air,1,4,1905.0,1964,685000.0,1422.0,2 Story,Row End,Average,5,Common Brick,Metal- Sms,Hardwood,1,1,11,1530,Ward 5,2018.0,1
2,2,Forced Air,1,3,1925.0,1964,751000.0,1398.0,2 Story,Row Inside,Average,5,Common Brick,Metal- Sms,Hardwood,1,0,11,2577,Ward 5,2018.0,1
2,2,Forced Air,1,3,1925.0,1964,553000.0,1388.0,2 Story,Row Inside,Average,5,Common Brick,Metal- Sms,Hardwood,1,0,11,2579,Ward 5,2013.0,1
2,1,Forced Air,1,4,1925.0,1964,651700.0,1358.0,2 Story,Row Inside,Average,5,Common Brick,Built Up,Hardwood,1,0,11,2579,Ward 5,2017.0,1
4,0,Forced Air,1,5,1925.0,1978,735000.0,1648.0,2 Story,Row End,Average,5,Common Brick,Metal- Sms,Hardwood,2,0,24,2327,Ward 5,2015.0,1
2,1,Hot Water Rad,1,4,1915.0,1967,750000.0,2100.0,2.5 Story Fin,Single,Above Average,4,Stucco,Comp Shingle,Hardwood,1,1,12,6350,Ward 5,2014.0,1
2,0,Hot Water Rad,0,4,1915.0,1967,600000.0,1740.0,2.5 Story Fin,Single,Above Average,5,Stucco,Slate,Hardwood,1,0,12,6350,Ward 5,2014.0,1
4,0,Forced Air,0,4,1940.0,1954,485680.0,2800.0,2 Story,Multi,Average,3,Common Brick,Built Up,Hardwood/Carp,4,0,23,4025,Ward 5,2018.0,0
4,0,Hot Water Rad,0,4,1940.0,1954,355000.0,2800.0,2 Story,Multi,Average,2,Common Brick,Built Up,Hardwood/Carp,4,0,23,3964,Ward 5,2014.0,0
4,0,Hot Water Rad,0,4,1941.0,1954,690136.0,2560.0,2 Story,Multi,Average,3,Common Brick,Built Up,Carpet,4,0,23,3879,Ward 5,2017.0,0
2,0,Hot Water Rad,1,3,1935.0,1969,749900.0,1397.0,2 Story,Single,Good Quality,4,Brick/Stucco,Comp Shingle,Hardwood,1,1,12,7500,Ward 5,2018.0,1
4,0,Hot Water Rad,0,4,1932.0,1954,380000.0,3144.0,2 Story,Multi,Average,3,Common Brick,Built Up,Hardwood,4,0,23,2714,Ward 5,2015.0,1
4,0,Hot Water Rad,0,4,1937.0,1954,346000.0,3260.0,2 Story,Multi,Average,4,Common Brick,Built Up,Hardwood,4,0,23,3419,Ward 5,2014.0,0
3,1,Forced Air,1,3,1905.0,1967,650000.0,1560.0,2 Story,Row End,Above Average,5,Stucco,Built Up,Hardwood,2,1,11,1020,Ward 5,2018.0,1
3,1,Forced Air,1,2,1905.0,1978,497000.0,1008.0,2 Story,Row End,Average,4,Common Brick,Metal- Sms,Hardwood,1,0,11,1144,Ward 5,2013.0,1
3,1,Forced Air,1,3,1917.0,1964,500000.0,1120.0,2 Story,Row Inside,Average,5,Common Brick,Metal- Sms,Hardwood,1,0,11,832,Ward 5,2013.0,1
3,1,Forced Air,1,4,1915.0,1978,706000.0,1842.0,2 Story,Row Inside,Average,5,Common Brick,Metal- Sms,Hardwood,2,1,24,2501,Ward 5,2015.0,1
1,0,Forced Air,1,2,1938.0,1964,307500.0,1072.0,2 Story,Row Inside,Average,4,Common Brick,Built Up,Hardwood,1,0,11,1530,Ward 5,2013.0,1
1,0,Forced Air,0,2,1939.0,1954,415000.0,1000.0,2 Story,Row Inside,Average,3,Common Brick,Built Up,Hardwood,1,0,11,1530,Ward 5,2016.0,0
4,0,Hot Water Rad,0,8,1934.0,1943,545000.0,3697.0,2 Story,Multi,Average,3,Common Brick,Built Up,Hardwood,4,0,23,3559,Ward 5,2017.0,0
4,0,Hot Water Rad,0,4,1934.0,1964,385000.0,3102.0,2.5 Story Unfin,Multi,Average,3,Brick/Stucco,Built Up,Hardwood,4,0,23,3773,Ward 5,2013.0,1
4,0,Hot Water Rad,0,4,1934.0,1954,890000.0,3246.0,2.5 Story Unfin,Multi,Average,3,Common Brick,Slate,Wood Floor,4,0,23,4049,Ward 5,2018.0,1
4,0,Hot Water Rad,0,6,1936.0,1943,715000.0,3766.0,2 Story,Multi,Average,3,Common Brick,Built Up,Hardwood,4,0,23,4692,Ward 5,2017.0,0
4,0,Hot Water Rad,0,6,1936.0,1954,650000.0,3600.0,2 Story,Multi,Average,3,Brick/Stucco,Slate,Hardwood,4,0,23,5484,Ward 5,2017.0,0
4,0,Hot Water Rad,0,4,1936.0,1954,650000.0,3600.0,2.5 Story Unfin,Multi,Average,3,Brick/Stucco,Slate,Hardwood,4,0,23,5484,Ward 5,2017.0,0
4,0,Hot Water Rad,0,6,1939.0,1954,501000.0,2800.0,2 Story,Multi,Average,3,Common Brick,Built Up,Hardwood,4,0,23,3500,Ward 5,2017.0,0
3,1,Forced Air,1,4,1925.0,1982,799900.0,1380.0,2 Story,Row Inside,Average,5,Common Brick,Built Up,Wood Floor,1,0,11,1508,Ward 5,2016.0,1
2,1,Forced Air,1,3,1925.0,1964,310000.0,1400.0,2 Story,Row Inside,Average,4,Common Brick,Metal- Sms,Hardwood,1,0,11,1508,Ward 5,2012.0,1
3,1,Forced Air,1,3,1925.0,1978,720500.0,1428.0,2 Story,Row Inside,Average,5,Common Brick,Metal- Sms,Hardwood,2,0,11,1467,Ward 5,2015.0,1
1,0,Hot Water Rad,0,4,1925.0,1954,605000.0,1216.0,2 Story,Row Inside,Average,3,Common Brick,Built Up,Hardwood,1,0,11,1466,Ward 5,2015.0,1
3,1,Forced Air,1,4,1926.0,1969,832000.0,1184.0,2 Story,Row End,Good Quality,5,Common Brick,Built Up,Hardwood,1,0,11,2457,Ward 5,2017.0,1
2,0,Hot Water Rad,0,4,1926.0,1954,855000.0,1170.0,2 Story,Row Inside,Average,3,Common Brick,Built Up,Hardwood,1,0,11,2400,Ward 5,2017.0,0
3,1,Forced Air,1,4,1926.0,1969,780000.0,1184.0,2 Story,Row End,Good Quality,4,Common Brick,Metal- Sms,Carpet,2,0,11,3272,Ward 5,2017.0,1
